Time (s),Torque (Nm),Position (rad),Velocity (rad/s)
1.545589427,0,-0.0123102,-0.104732
1.547547853,0,-0.0125136,-0.103544
1.549586446,0,-0.0127227,-0.102288
1.551547789,0,-0.0129215,-0.101059
1.553580915,0,-0.013125,-0.0997654
1.555547689,0,-0.0133194,-0.0984946
1.557598188,0,-0.0135193,-0.09715
1.559547580,0,-0.0137068,-0.0958528
1.561593228,0,-0.0139007,-0.0944727
1.563547574,0,-0.0140834,-0.0931358
1.565586757,0,-0.0142712,-0.0917225
1.567547589,0,-0.014449,-0.0903457
1.569579758,0,-0.0146304,-0.088901
1.571547520,0,-0.0148032,-0.0874847
1.573595908,0,-0.0149801,-0.085993
1.575547598,0,-0.0151459,-0.084555
1.577589128,0,-0.0153162,-0.0830342
1.579547033,0,-0.0154766,-0.0815595
1.581567174,0,-0.015639,-0.080022
1.583546626,0,-0.0157951,-0.0784998
1.585570117,0,-0.0159516,-0.0769283
1.587546434,0,-0.0161013,-0.0753784
1.589567360,0,-0.0162512,-0.0737787
1.591546406,0,-0.0163949,-0.0721977
1.593579065,0,-0.0165392,-0.0705596
1.595546554,0,-0.0166756,-0.0689602
1.597578873,0,-0.0168132,-0.0672945
1.599546648,0,-0.0169433,-0.0656687
1.601550797,0,-0.0170724,-0.064
1.603551146,0,-0.0171979,-0.0623219
1.605566160,0,-0.0173209,-0.0606191
1.607546732,0,-0.0174384,-0.0589337
1.609565643,0,-0.0175548,-0.057204
1.611547374,0,-0.0176656,-0.055495
1.613660201,0,-0.01778,-0.0536614
1.615546571,0,-0.0178788,-0.052014
1.617623404,0,-0.017984,-0.0501901
1.619547286,0,-0.0180781,-0.0484909
1.621625032,0,-0.018176,-0.0466461
1.623552576,0,-0.0182634,-0.0449256
1.625561520,0,-0.018351,-0.0431239
1.627546110,0,-0.0184339,-0.0413356
1.629560156,0,-0.0185144,-0.0395126
1.631545798,0,-0.0185902,-0.0377076
1.633565248,0,-0.0186635,-0.0358645
1.635546706,0,-0.0187319,-0.034049
1.637629543,0,-0.0187998,-0.0321337
1.639545985,0,-0.0188589,-0.0303651
1.641636979,0,-0.0189193,-0.0284295
1.643546544,0,-0.0189711,-0.0266563
1.645626101,0,-0.0190235,-0.02472
1.647546746,0,-0.0190684,-0.0229268
1.649625795,0,-0.019113,-0.0209812
1.651546489,0,-0.0191507,-0.0191798
1.653627997,0,-0.0191876,-0.0172237
1.655545849,0,-0.019218,-0.0154181
1.657622379,0,-0.019247,-0.0134601
1.659546388,0,-0.0192702,-0.0116432
1.661624187,0,-0.0192914,-0.00967882
1.663546552,0,-0.0193073,-0.00785952
1.665632948,0,-0.0193207,-0.00588341
1.667545613,0,-0.0193293,-0.00407071
1.669633730,0,-0.0193347,-0.00209092
1.671563074,0,-0.0193361,-0.000261253
1.673633796,0,-0.0193336,0.00170253
1.675545673,0,-0.0193277,0.00351536
1.677636934,0,-0.0193173,0.00549756
1.679546111,0,-0.0193042,0.00730613
1.681622887,0,-0.0192859,0.009272
1.683546071,0,-0.0192655,0.0110907
1.685627823,0,-0.0192393,0.0130571
1.687545406,0,-0.0192117,0.014866
1.689635636,0,-0.0191775,0.0168347
1.691546034,0,-0.0191428,0.0186309
1.693627740,0,-0.0191009,0.0205843
1.695546105,0,-0.0190589,0.0223806
1.697625591,0,-0.0190093,0.0243232
1.699545897,0,-0.01896,0.0261124
1.701626933,0,-0.0189026,0.0280462
1.703545292,0,-0.0188463,0.0298235
1.705635152,0,-0.0187809,0.0317536
1.707545791,0,-0.0187177,0.0335121
1.709621452,0,-0.0186452,0.0354159
1.711545851,0,-0.0185745,0.0371741
1.713635415,0,-0.0184939,0.0390757
1.715545284,0,-0.0184168,0.0408063
1.717632723,0,-0.0183286,0.0426896
1.719545904,0,-0.0182445,0.0444076
1.721625754,0,-0.0181492,0.0462663
1.723545879,0,-0.0180579,0.0479734
1.725642775,0,-0.0179544,0.049828
1.727545081,0,-0.0178572,0.0515009
1.729633028,0,-0.0177468,0.0533269
1.731547701,0,-0.0176423,0.054991
1.733627627,0,-0.0175252,0.0567879
1.735545560,0,-0.0174139,0.0584338
1.737634913,0,-0.017289,0.0602152
1.739545082,0,-0.0171716,0.0618323
1.741621461,0,-0.0170405,0.0635777
1.743545597,0,-0.0169159,0.065183
1.745631411,0,-0.0167772,0.0669101
1.747545514,0,-0.0166469,0.0684821
1.749560714,0,-0.0165064,0.0701241
1.751544590,0,-0.0163649,0.0717268
1.753563350,0,-0.0162176,0.0733436
1.755545301,0,-0.0160699,0.0749165
1.757626165,0,-0.0159115,0.0765527
1.759545478,0,-0.0157624,0.078047
1.761625292,0,-0.0155976,0.0796508
1.763544996,0,-0.0154425,0.0811158
1.765630157,0,-0.0152709,0.0826908
1.767544586,0,-0.0151106,0.084121
1.769622891,0,-0.0149334,0.0856568
1.771545166,0,-0.0147667,0.0870609
1.773624216,0,-0.0145833,0.0885621
1.775545062,0,-0.0144112,0.089932
1.777624917,0,-0.0142219,0.0913973
1.779545257,0,-0.0140445,0.0927327
1.781621866,0,-0.0138497,0.0941583
1.783544913,0,-0.0136667,0.0954603
1.785637043,0,-0.0134648,0.0968576
1.787544534,0,-0.0132782,0.098113
1.789632475,0,-0.0130713,0.0994676
1.791544995,0,-0.0128793,0.100689
1.793625991,0,-0.0126677,0.101998
1.795545012,0,-0.0124702,0.103186
1.797621512,0,-0.012254,0.104451
1.799544886,0,-0.0120514,0.105602
1.801621040,0,-0.0118303,0.106824
1.803544949,0,-0.0116232,0.107935
1.805563115,0,-0.0114036,0.10908
1.807544882,0,-0.0111858,0.110184
1.809635699,0,-0.0109536,0.111325
1.811544889,0,-0.0107396,0.112346
1.813655316,0,-0.0105007,0.113451
1.815544089,0,-0.0102851,0.114419
1.817647325,0,-0.0100428,0.115474
1.819544792,0,-0.00982233,0.116403
1.821588083,0,-0.00958298,0.117382
1.823544766,0,-0.00935196,0.118296
1.825586642,0,-0.00910898,0.119227
1.827544751,0,-0.00887425,0.120096
1.829583677,0,-0.00862803,0.120977
1.831544753,0,-0.00838957,0.121801
1.833578345,0,-0.0081406,0.122632
1.835544498,0,-0.00789833,0.123411
1.837584905,0,-0.00764532,0.124195
1.839544790,0,-0.00740084,0.124925
1.841586396,0,-0.00714466,0.125659
1.843544567,0,-0.0068976,0.12634
1.845578037,0,-0.00663964,0.127021
1.847544567,0,-0.00638891,0.127656
1.849587319,0,-0.00612717,0.128289
1.851544588,0,-0.00587521,0.128871
1.853590372,0,-0.00561067,0.129454
1.855544502,0,-0.00535692,0.129986
1.857576575,0,-0.00509197,0.130513
1.859544259,0,-0.00483444,0.130999
1.861586837,0,-0.00456613,0.131476
1.863544350,0,-0.00430813,0.131909
1.865577512,0,-0.00403928,0.132331
1.867544034,0,-0.00377848,0.132715
1.869588091,0,-0.00350663,0.133087
1.871544335,0,-0.00324579,0.133417
1.873586794,0,-0.0029728,0.133735
1.875544050,0,-0.00271063,0.134015
1.877576870,0,-0.0024378,0.134278
1.879544285,0,-0.00217328,0.134507
1.881589160,0,-0.0018979,0.134718
1.883544374,0,-0.00163424,0.134894
1.885585033,0,-0.00135872,0.13505
1.887544223,0,-0.00109394,0.135175
1.889578103,0,-0.000818856,0.135277
1.891544042,0,-0.000552799,0.13535
1.893634544,0,-0.000269769,0.135399
1.895544046,0,-1.11943e-05,0.135418
1.897588162,0,0.000265611,0.135412
1.899543916,0,0.000530401,0.135381
1.901583123,0,0.000806382,0.135321
1.903545527,0,0.00107182,0.135237
1.905585754,0,0.00134756,0.135122
1.907543808,0,0.00161194,0.134987
1.909577343,0,0.00188619,0.134819
1.911543768,0,0.00215102,0.134631
1.913551641,0,0.00242102,0.134412
1.915543458,0,0.00268839,0.134169
1.917625503,0,0.0029673,0.133888
1.919543256,0,0.00322365,0.133602
1.921621925,0,0.00350085,0.133267
1.923543727,0,0.00375648,0.132931
1.925624339,0,0.00403245,0.13254
1.927561037,0,0.00428858,0.132151
1.929631044,0,0.00456145,0.131709
1.931542822,0,0.00481263,0.131275
1.933620902,0,0.00508466,0.130778
1.935543429,0,0.00533538,0.130292
1.937633787,0,0.00560687,0.129738
1.939542789,0,0.00585379,0.129208
1.941625566,0,0.00612196,0.128603
1.943543263,0,0.00636774,0.128021
1.945642200,0,0.00663541,0.127359
1.947544486,0,0.00687679,0.126734
1.949620550,0,0.0071388,0.126027
1.951543282,0,0.00738014,0.125348
1.953631458,0,0.0076407,0.124585
1.955543293,0,0.00787785,0.123863
1.957622665,0,0.00813415,0.123053
1.959543199,0,0.00836937,0.122282
1.961627869,0,0.00862294,0.121419
1.963543949,0,0.00885442,0.120603
1.965623736,0,0.00910383,0.119694
1.967543009,0,0.00933232,0.118831
1.969624559,0,0.00957818,0.117872
1.971543136,0,0.00980302,0.116966
1.973623441,0,0.0100448,0.115959
1.975542947,0,0.010266,0.115008
1.977619034,0,0.0105031,0.113957
1.979543105,0,0.010721,0.112961
1.981620889,0,0.010954,0.111862
1.983542343,0,0.0111674,0.110825
1.985638750,0,0.0113979,0.10967
1.987542321,0,0.0116052,0.108601
1.989619983,0,0.0118289,0.107413
1.991542805,0,0.0120339,0.106293
1.993627645,0,0.0122535,0.105056
1.995542734,0,0.0124531,0.103901
1.997629441,0,0.0126679,0.102621
1.999542831,1,0.012909,0.149622
2.001560803,0,0.013209,0.148337
2.003542556,0,0.013501,0.147046
2.005561275,0,0.0137958,0.145702
2.007542649,0,0.0140825,0.144355
2.009628753,0,0.0143814,0.142906
2.011542156,0,0.0146529,0.14155
2.013549204,0,0.0149348,0.140101
2.015542641,0,0.0152119,0.138634
2.017618727,0,0.0154973,0.137077
2.019542915,0,0.0157589,0.135608
2.021621608,0,0.0160383,0.133995
2.023541817,0,0.0162934,0.132478
2.025637595,0,0.0165684,0.130796
2.027542533,0,0.0168154,0.129242
2.029628312,0,0.0170822,0.127515
2.031542286,0,0.017324,0.125906
2.033648789,0,0.0175864,0.124109
2.035541748,0,0.017819,0.122471
2.037646355,0,0.0180738,0.120625
2.039541679,0,0.0183001,0.11894
2.041653159,0,0.0185482,0.117038
2.043541549,0,0.0187668,0.115315
2.045637384,0,0.0190054,0.11338
2.047543601,0,0.019219,0.111598
2.049662766,0,0.0194523,0.109594
2.051541645,0,0.0196557,0.107797
2.053652992,0,0.01988,0.105756
2.055541539,0,0.0200772,0.10391
2.057632421,0,0.0202912,0.101845
2.059542031,0,0.0204829,0.0999402
2.061640285,0,0.0206893,0.0978269
2.063562240,0,0.0208745,0.0958723
2.065653103,0,0.0210716,0.0937265
2.067541271,0,0.0212458,0.0917711
2.069623651,0,0.0214335,0.0895964
2.071541750,0,0.0216025,0.087576
2.073661344,0,0.0217845,0.0853255
2.075541429,0,0.0219421,0.0833131
2.077650314,0,0.0221142,0.0810391
2.079541822,0,0.0222646,0.078984
2.081557729,0,0.0224205,0.0767788
2.083541121,0,0.0225695,0.0745941
2.085560040,0,0.0227167,0.0723557
2.087541734,0,0.0228568,0.0701443
2.089559856,0,0.0229949,0.0678786
2.091541742,0,0.0231261,0.0656402
2.093638151,0,0.02326,0.0632589
2.095541069,0,0.0233773,0.0610853
2.097637123,0,0.0235015,0.0586788
2.099541497,0,0.0236101,0.0564812
2.101559471,0,0.0237206,0.0541417
2.103540974,0,0.0238244,0.0518339
2.105555168,0,0.0239253,0.0494778
2.107540761,0,0.02402,0.0471456
2.109560022,0,0.0241116,0.0447645
2.111541681,0,0.0241968,0.042419
2.113570234,0,0.0242792,0.0400095
2.115542823,0,0.0243547,0.0376588
2.117617548,0,0.0244289,0.0351786
2.119542060,0,0.0244933,0.0328713
2.121575887,0,0.0245564,0.0304265
2.123541845,0,0.0246127,0.0280574
2.125574975,0,0.024666,0.0256018
2.127541687,0,0.0247129,0.0232214
2.129561622,0,0.0247561,0.0207721
2.131540585,0,0.0247936,0.0183683
2.133559976,0,0.024827,0.0159119
2.135541336,0,0.0248549,0.0134986
2.137618145,0,0.024879,0.0109663
2.139541490,0,0.0248967,0.00861906
2.141644145,0,0.0249108,0.0060512
2.143540579,0,0.024919,0.00373402
2.145632195,0,0.0249228,0.00117763
2.147540941,0,0.0249217,-0.0011555
2.149620075,0,0.0249153,-0.00369665
2.151541097,0,0.0249048,-0.00604386
2.153620239,0,0.0248883,-0.00858305
2.155540502,0,0.0248684,-0.0109266
2.157619218,0,0.0248418,-0.0134613
2.159540915,0,0.0248125,-0.0158019
2.161627543,0,0.0247756,-0.0183403
2.163542557,0,0.0247371,-0.0206664
2.165619675,0,0.0246902,-0.0231852
2.167540887,0,0.0246423,-0.0255106
2.169617818,0,0.0245854,-0.0280193
2.171540984,0,0.0245282,-0.030337
2.173620908,0,0.0244612,-0.0328374
2.175540345,0,0.0243949,-0.0351386
2.177621910,0,0.0243178,-0.0376272
2.179540820,0,0.0242423,-0.0399141
2.181620789,0,0.0241555,-0.0423849
2.183540729,0,0.0240708,-0.0446575
2.185617580,0,0.0239742,-0.0471069
2.187540722,0,0.0238804,-0.049366
2.189618184,0,0.023774,-0.0517965
2.191540539,0,0.0236712,-0.0540356
2.193558358,0,0.0235587,-0.0563755
2.195540735,0,0.0234435,-0.0586632
2.197620031,0,0.0233178,-0.0610509
2.199540600,0,0.0231974,-0.0632445
2.201619941,0,0.0230622,-0.0656068
2.203540553,0,0.022933,-0.0677762
2.205638398,0,0.0227871,-0.070132
2.207540051,0,0.0226508,-0.0722542
2.209626177,0,0.0224964,-0.0745678
2.211540488,0,0.0223506,-0.0766766
2.213558871,0,0.0221925,-0.0788853
2.215540398,0,0.022033,-0.0810382
2.217620215,0,0.0218609,-0.0832814
2.219539647,0,0.0216981,-0.0853356
2.221620793,0,0.0215171,-0.0875458
2.223540382,0,0.0213461,-0.0895676
2.225626202,0,0.0211559,-0.0917465
2.227540397,0,0.0209774,-0.0937286
2.229622924,0,0.0207789,-0.0958662
2.231539442,0,0.0205923,-0.097815
2.233624310,0,0.0203851,-0.0999154
2.235540091,0,0.0201909,-0.101826
2.237636373,0,0.0199742,-0.103897
2.239539585,0,0.0197738,-0.105757
2.241636951,0,0.0195488,-0.107785
2.243540047,0,0.0193411,-0.109605
2.245619238,0,0.0191101,-0.111571
2.247539992,0,0.0188933,-0.113367
2.249629436,0,0.0186533,-0.115297
2.251539415,0,0.0184306,-0.117039
2.253635582,0,0.0181823,-0.118927
2.255539976,0,0.0179534,-0.12062
2.257619422,0,0.0176997,-0.122445
2.259540002,0,0.0174622,-0.124107
2.261620432,0,0.0172012,-0.125882
2.263546952,0,0.0169564,-0.127502
2.265619905,0,0.0166894,-0.129219
2.267539154,0,0.0164391,-0.130784
2.269617923,0,0.0161646,-0.132453
2.271539814,0,0.0159079,-0.133971
2.273620055,0,0.0156267,-0.135587
2.275539795,0,0.0153643,-0.137052
2.277558086,0,0.0150853,-0.138566
2.279539658,0,0.0148086,-0.140026
2.281616187,0,0.0145155,-0.141527
2.283539737,0,0.0142413,-0.14289
2.285615749,0,0.0139424,-0.144332
2.287539530,0,0.0136628,-0.145641
2.289637385,0,0.0133551,-0.147039
2.291538971,0,0.0130737,-0.148278
2.293636605,0,0.0127606,-0.149615
2.295539479,0,0.0124742,-0.1508
2.297622923,0,0.012158,-0.152066
2.299539425,0,0.0118649,-0.153202
2.301619818,0,0.0115443,-0.154405
2.303539570,0,0.0112463,-0.155485
2.305617546,0,0.0109215,-0.156623
2.307539394,0,0.010619,-0.157645
2.309631178,0,0.0102875,-0.158726
2.311538553,0,0.00998341,-0.159682
2.313619050,0,0.00964961,-0.160692
2.315539410,0,0.00933972,-0.161594
2.317616435,0,0.00900261,-0.162537
2.319539181,0,0.00868887,-0.163378
2.321619034,0,0.0083477,-0.164256
2.323539191,0,0.00803117,-0.165035
2.325616219,0,0.00768712,-0.165844
2.327539098,0,0.00736719,-0.166562
2.329632217,0,0.00701737,-0.167309
2.331538444,0,0.00669751,-0.167958
2.333622843,0,0.00634636,-0.168634
2.335539090,0,0.00602237,-0.169223
2.337622012,0,0.00566894,-0.169829
2.339539126,0,0.00534259,-0.170354
2.341630356,0,0.00498549,-0.170893
2.343538394,0,0.00465876,-0.171352
2.345650263,0,0.00429613,-0.171825
2.347538149,0,0.00397119,-0.172216
2.349616558,0,0.00361263,-0.172611
2.351538966,0,0.00328032,-0.172944
2.353619240,0,0.00292004,-0.17327
2.355538853,0,0.00258704,-0.173537
2.357635094,0,0.00222285,-0.173794
2.359538152,0,0.00189182,-0.173993
2.361622955,0,0.00152879,-0.174177
2.363538980,0,0.00119486,-0.174313
2.365619348,0,0.000832044,-0.174426
2.367538586,0,0.000497174,-0.174496
2.369646028,0,0.000129361,-0.174538
2.371538100,0,-0.000200888,-0.174543
2.373634676,0,-0.000566788,-0.174513
2.375538526,0,-0.000898951,-0.174452
2.377623672,0,-0.00126256,-0.174351
2.379538649,0,-0.00159626,-0.174224
2.381618525,0,-0.00195836,-0.174052
2.383538543,0,-0.00229227,-0.17386
2.385618369,0,-0.00265349,-0.173617
2.387537981,0,-0.0029864,-0.173359
2.389621495,0,-0.00334711,-0.173045
2.391538440,0,-0.00367837,-0.172722
2.393614737,0,-0.0040364,-0.172339
2.395538607,0,-0.0043674,-0.17195
2.397618728,0,-0.00472437,-0.171495
2.399537723,0,-0.00505282,-0.171043
2.401619102,0,-0.00540801,-0.170518
2.403538514,0,-0.00573457,-0.170001
2.405616084,0,-0.00608684,-0.169408
2.407538215,0,-0.00641163,-0.168826
2.409627076,0,-0.00676324,-0.16816
2.411537680,0,-0.00708361,-0.167519
2.413618677,0,-0.00743108,-0.166787
2.415538107,0,-0.0077502,-0.16608
2.417628170,0,-0.00809607,-0.165277
2.419537670,0,-0.00841057,-0.164511
2.421620556,0,-0.00875188,-0.163643
2.423538155,0,-0.00906449,-0.162812
2.425615736,0,-0.00940129,-0.16188
2.427538149,0,-0.00971121,-0.160986
2.429614088,0,-0.0100439,-0.159989
2.431537978,0,-0.0103503,-0.159034
2.433616624,0,-0.0106792,-0.15797
2.435538017,0,-0.0109813,-0.156957
2.437627428,0,-0.0113074,-0.155823
2.439537308,0,-0.0116035,-0.154757
2.441623745,0,-0.0119245,-0.153561
2.443537914,0,-0.0122169,-0.152435
2.445617487,0,-0.0125319,-0.151181
2.447538582,0,-0.0128206,-0.149993
2.449620603,0,-0.0131309,-0.148676
2.451537199,0,-0.0134141,-0.147435
2.453616795,0,-0.0137185,-0.146059
2.455537912,0,-0.0139972,-0.14476
2.457619116,0,-0.0142963,-0.143323
2.459537618,0,-0.0145693,-0.141971
2.461615962,0,-0.014862,-0.140479
2.463539068,0,-0.0151302,-0.139071
2.465628737,0,-0.0154183,-0.137512
2.467537066,0,-0.0156787,-0.136063
2.469634991,0,-0.0159616,-0.134443
2.471537669,0,-0.0162153,-0.132947
2.473624841,0,-0.0164901,-0.13128
2.475536869,0,-0.0167389,-0.129728
2.477615168,0,-0.0170059,-0.128015
2.479537616,0,-0.0172496,-0.126405
2.481618147,0,-0.0175099,-0.124639
2.483537256,0,-0.0177467,-0.122985
2.485618370,0,-0.0179998,-0.121167
2.487537515,0,-0.0182299,-0.119467
2.489614916,0,-0.0184752,-0.117603
2.491537364,0,-0.0186987,-0.115856
2.493621970,0,-0.0189373,-0.113938
2.495536843,0,-0.0191529,-0.112154
2.497621771,0,-0.0193836,-0.11019
2.499537266,-1,-0.0196334,-0.153817
2.501628326,0,-0.0199519,-0.151795
2.503536609,0,-0.0202389,-0.149921
2.505614890,0,-0.0205472,-0.14785
2.507537422,0,-0.0208287,-0.145906
2.509569304,0,-0.021122,-0.143823
2.511537614,0,-0.021402,-0.141777
2.513539603,0,-0.0216827,-0.139669
2.515537713,0,-0.0219586,-0.137537
2.517570793,0,-0.0222349,-0.135341
2.519537461,0,-0.0224979,-0.13319
2.521558818,0,-0.0227637,-0.130953
2.523537395,0,-0.0230195,-0.128737
2.525558072,0,-0.0232762,-0.12645
2.527537097,0,-0.0235231,-0.124184
2.529563367,0,-0.0237711,-0.12184
2.531537533,0,-0.0240083,-0.119533
2.533563418,0,-0.0242468,-0.117142
2.535537315,0,-0.0244745,-0.114789
2.537562978,0,-0.0247034,-0.112352
2.539537363,0,-0.0249216,-0.109954
2.541559008,0,-0.0251402,-0.107478
2.543537243,0,-0.0253492,-0.105033
2.545558559,0,-0.0255577,-0.102515
2.547538081,0,-0.0257569,-0.100029
2.549565120,0,-0.0259558,-0.0974636
2.551537074,0,-0.0261442,-0.0949487
2.553562759,0,-0.0263326,-0.0923466
2.555536961,0,-0.0265112,-0.0897926
2.557564134,0,-0.0266892,-0.0871524
2.559536856,0,-0.0268573,-0.0845661
2.561562509,0,-0.0270245,-0.0818938
2.563537606,0,-0.0271824,-0.0792721
2.565562983,0,-0.0273388,-0.0765681
2.567536828,0,-0.027486,-0.073918
2.569557905,0,-0.0276313,-0.0711899
2.571536994,0,-0.0277682,-0.0685046
2.573562855,0,-0.0279028,-0.0657423
2.575536863,0,-0.0280286,-0.0630379
2.577562425,0,-0.028152,-0.0602504
2.579537918,0,-0.028267,-0.0575201
2.581562915,0,-0.0283792,-0.05471
2.583536766,0,-0.0284831,-0.0519602
2.585562554,0,-0.0285841,-0.0491278
2.587536677,0,-0.028677,-0.0463581
2.589563354,0,-0.0287666,-0.0435055
2.591536607,0,-0.0288483,-0.0407196
2.593557999,0,-0.0289263,-0.0378578
2.595536662,0,-0.028997,-0.035049
2.597569567,0,-0.0290639,-0.0321563
2.599536645,0,-0.029123,-0.029351
2.601557928,0,-0.0291779,-0.0264626
2.603536502,0,-0.0292261,-0.0236301
2.605558180,0,-0.0292695,-0.0207313
2.607536597,0,-0.0293063,-0.0178904
2.609557639,0,-0.029338,-0.0149848
2.611536341,0,-0.0293635,-0.0121372
2.613561531,0,-0.0293836,-0.00922022
2.615536432,0,-0.0293976,-0.0063739
2.617557724,0,-0.0294061,-0.00345947
2.619536289,0,-0.0294087,-0.000605971
2.621562330,0,-0.0294055,0.00231612
2.623536289,0,-0.0293967,0.00516264
2.625557914,0,-0.0293818,0.00807689
2.627536306,0,-0.0293616,0.0109272
2.629537788,0,-0.0293354,0.0138087
2.631536363,0,-0.0293035,0.0166833
2.633554236,0,-0.0292654,0.0195824
2.635536228,0,-0.0292224,0.022426
2.637563675,0,-0.0291725,0.0253305
2.639536129,0,-0.0291184,0.0281512
2.641561783,0,-0.029057,0.0310425
2.643536047,0,-0.0289915,0.0338543
2.645563212,0,-0.0289185,0.0367348
2.647536651,0,-0.0288419,0.0395318
2.649557555,0,-0.0287576,0.0423884
2.651536050,0,-0.0286696,0.0451767
2.653562941,0,-0.0285737,0.0480242
2.655535797,0,-0.0284749,0.0507865
2.657556962,0,-0.028368,0.0536065
2.659535940,0,-0.0282578,0.0563571
2.661561539,0,-0.0281394,0.0591614
2.663536412,0,-0.0280185,0.061884
2.665554539,0,-0.0278894,0.064654
2.667535818,0,-0.0277573,0.0673608
2.669556937,0,-0.027617,0.0701088
2.671535844,0,-0.0274743,0.0727856
2.673556664,0,-0.0273231,0.0755049
2.675535640,0,-0.0271697,0.0781531
2.677562071,0,-0.0270073,0.0808493
2.679535666,0,-0.0268438,0.0834595
2.681558337,0,-0.026671,0.0861182
2.683535532,0,-0.0264969,0.0887003
2.685557176,0,-0.0263136,0.0913229
2.687535487,0,-0.0261291,0.0938715
2.689557002,0,-0.0259354,0.0964573
2.691535413,0,-0.0257409,0.0989692
2.693556761,0,-0.025537,0.101516
2.695535567,0,-0.0253324,0.103989
2.697554434,0,-0.0251187,0.106492
2.699535405,0,-0.0249041,0.108928
2.701563582,0,-0.0246794,0.111399
2.703535409,0,-0.0244562,0.113781
2.705556873,0,-0.0242226,0.1162
2.707535279,0,-0.0239892,0.118544
2.709562238,0,-0.0237453,0.120923
2.711535446,0,-0.0235033,0.123215
2.713560412,0,-0.0232502,0.125543
2.715535387,0,-0.022999,0.127789
2.717556476,0,-0.0227372,0.130063
2.719535199,0,-0.0224766,0.132263
2.721556513,0,-0.0222059,0.134485
2.723535182,0,-0.0219366,0.136633
2.725561176,0,-0.0216565,0.138806
2.727535161,0,-0.0213794,0.140896
2.729553975,0,-0.0210917,0.143006
2.731535326,0,-0.0208053,0.145048
2.733560857,0,-0.0205084,0.147108
2.735535083,0,-0.0202151,0.149087
2.737556611,0,-0.0199106,0.151084
2.739535033,0,-0.0196089,0.153008
2.741561413,0,-0.0192959,0.154949
2.743534920,0,-0.0189873,0.15681
2.745556094,0,-0.0186675,0.158684
2.747535761,0,-0.0183507,0.160489
2.749562497,0,-0.0180227,0.162305
2.751534832,0,-0.0177,0.164041
2.753556139,0,-0.0173658,0.165787
2.755534876,0,-0.0170352,0.167465
2.757562474,0,-0.0166931,0.16915
2.759534699,0,-0.0163571,0.170757
2.761555971,0,-0.0160095,0.17237
2.763555932,0,-0.0156624,0.173932
2.765556411,0,-0.0153122,0.17546
2.767534720,0,-0.0149629,0.176937
2.769560352,0,-0.0146022,0.178415
2.771534542,0,-0.0142479,0.17982
2.773560517,0,-0.0138815,0.181227
2.775534550,0,-0.0135217,0.182563
2.777555548,0,-0.0131507,0.183894
2.779534735,0,-0.0127849,0.185162
2.781556977,0,-0.0124085,0.18642
2.783534542,0,-0.0120381,0.187615
2.785555774,0,-0.0116571,0.188799
2.787534446,0,-0.0112818,0.189921
2.789555471,0,-0.0108963,0.19103
2.791534387,0,-0.0105167,0.192078
2.793555596,0,-0.0101269,0.193111
2.795534281,0,-0.00974338,0.194085
2.797567017,0,-0.00934738,0.195047
2.799534399,0,-0.00896233,0.195939
2.801555927,0,-0.00856489,0.196818
2.803534301,0,-0.00817429,0.19764
2.805552822,0,-0.00777413,0.198439
2.807534233,0,-0.00737983,0.199185
2.809555692,0,-0.00697609,0.199907
2.811534181,0,-0.00657958,0.200574
2.813566771,0,-0.0061709,0.20122
2.815534267,0,-0.00577413,0.201806
2.817555278,0,-0.00536542,0.202368
2.819534075,0,-0.00496421,0.202879
2.821561473,0,-0.00455216,0.203363
2.823554724,0,-0.00414615,0.203798
2.825555200,0,-0.00373785,0.204195
2.827533924,0,-0.00333328,0.204548
2.829535696,0,-0.00292334,0.204865
2.831533779,0,-0.00251358,0.205141
2.833552850,0,-0.00209902,0.20538
2.835533601,0,-0.00169192,0.205574
2.837552784,0,-0.00127659,0.205731
2.839533619,0,-0.000868892,0.205846
2.841551865,0,-0.000453325,0.205921
2.843533533,0,-4.52017e-05,0.205955
2.845552677,0,0.000370649,0.20595
2.847534212,0,0.000778682,0.205904
2.849552512,0,0.00119413,0.205816
2.851533394,0,0.00160165,0.20569
2.853552497,0,0.00201671,0.205522
2.855533350,0,0.00242351,0.205316
2.857552749,0,0.00283775,0.205065
2.859533395,0,0.0032435,0.20478
2.861552584,0,0.00365649,0.204448
2.863533805,0,0.00406101,0.204083
2.865553622,0,0.0044726,0.203671
2.867533312,0,0.00487515,0.203227
2.869552393,0,0.00528474,0.202734
2.871533281,0,0.00568556,0.20221
2.873552593,0,0.00609302,0.201637
2.875533189,0,0.0064915,0.201036
2.877552238,0,0.00689641,0.200383
2.879533052,0,0.00729233,0.199703
2.881553044,0,0.00769462,0.19897
2.883533101,0,0.00808748,0.198214
2.885551830,0,0.00848639,0.197403
2.887533038,0,0.00887625,0.196569
2.889551917,0,0.00927176,0.19568
2.891532897,0,0.00965805,0.19477
2.893551497,0,0.0100498,0.193804
2.895532883,0,0.0104323,0.192818
2.897562436,0,0.010822,0.19177
2.899532860,0,0.0111984,0.190715
2.901552001,0,0.0115817,0.189596
2.903532824,0,0.0119556,0.188462
2.905551684,0,0.0123343,0.187268
2.907532736,0,0.0127035,0.186061
2.909551335,0,0.0130772,0.184794
2.911532742,0,0.0134414,0.183514
2.913555552,0,0.0138106,0.182171
2.915532755,0,0.0141688,0.180823
2.917551516,0,0.0145317,0.179411
